id,lb,ub,rev,names
DURIt2pp,0.0,999999.0,0,Deoxyuridine transport in via proton symport (periplasm)
DURItex,-999999.0,999999.0,1,Deoxyuridine transport via diffusion (extracellular to periplasm)
DUTPDP,0.0,999999.0,0,DUTP diphosphatase
DXPRIi,0.0,999999.0,0,1-deoxy-D-xylulose reductoisomerase
DXPS,0.0,999999.0,0,1-deoxy-D-xylulose 5-phosphate synthase
DXYLK,0.0,999999.0,0,1-Deoxy-D-xylulose kinase
D_LACt2pp,-999999.0,999999.0,1,D-lactate transport via proton symport (periplasm)
D_LACtex,-999999.0,999999.0,1,D-lactate transport via diffusion (extracellular to periplasm)
E4PD,-999999.0,999999.0,1,Erythrose 4-phosphate dehydrogenase
EAR100x,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C10:0)
EAR100y,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C10:0)
EAR120x,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:0)
EAR120y,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:0)
EAR121x,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:1)
EAR121y,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:1)
EAR140x,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:0)
EAR140y,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:0)
EAR141x,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:1)
EAR141y,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:1)
EAR160x,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:0)
EAR160y,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:0)
EAR161x,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:1)
EAR161y,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:1)
EAR180x,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:0)
EAR180y,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:0)
EAR181x,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:1)
EAR181y,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:1)
EAR40x,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C4:0)
EAR40y,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C4:0)
EAR60x,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C6:0)
EAR60y,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C6:0)
EAR80x,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C8:0)
EAR80y,0.0,999999.0,0,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C8:0)
ECA4COLIPAtex,0.0,999999.0,0,Enterobacterial common antigen (x4) core oligosaccharide lipid A transport (periplasm to extracellular)
ECA4OALpp,0.0,999999.0,0,Enterobacterial common antigen (x4) O-antigen ligase (periplasm)
ECAP1pp,0.0,999999.0,0,Enterobacterial common antigen polymerase (periplasm)
ECAP2pp,0.0,999999.0,0,Enterobacterial common antigen polymerase (periplasm)
ECAP3pp,0.0,999999.0,0,Enterobacterial common antigen polymerase (periplasm)
ECAtpp,0.0,999999.0,0,"Enterobacterial common antigen transferase (flippase, cytoplasm to periplasm)"
ECOAH1,-999999.0,999999.0,1,3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)
ECOAH2,-999999.0,999999.0,1,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA)
ECOAH3,-999999.0,999999.0,1,3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA)
ECOAH4,-999999.0,999999.0,1,3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)
ECOAH5,-999999.0,999999.0,1,3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)
ECOAH6,-999999.0,999999.0,1,3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA)
ECOAH7,-999999.0,999999.0,1,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA)
ECOAH8,-999999.0,999999.0,1,3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA)
EDA,0.0,999999.0,0,2-dehydro-3-deoxy-phosphogluconate aldolase
EDD,0.0,999999.0,0,6-phosphogluconate dehydratase
EDTXS1,0.0,999999.0,0,Endotoxin Synthesis (lauroyl transferase)
EDTXS2,0.0,999999.0,0,Endotoxin Synthesis (myristoyl transferase)
EDTXS3,0.0,999999.0,0,Endotoxin Synthesis (palmitoleoyl ACP)
EDTXS4,0.0,999999.0,0,Endotoxin Synthesis (myristoyl transferase)
ENLIPAtex,0.0,999999.0,0,Phosphoethanolamine lipid A transport via vector (periplasm to extracellular)
ENO,-999999.0,999999.0,1,Enolase
ENTCS,0.0,999999.0,0,Enterochelin synthase
ENTERES,0.0,999999.0,0,Enterochelin Esterase
ENTERES2,0.0,999999.0,0,Enterochelin Esterase (Fe containing)
ETHAAL,0.0,999999.0,0,Ethanolamine ammonia-lyase
ETHAt2pp,0.0,999999.0,0,Ethanolamine transport in via proton symport
ETHAtex,-999999.0,999999.0,1,Ethanolamine transport via diffusion (extracellular)
ETHSO3abcpp,0.0,999999.0,0,Ethanesulfonate transport via ABC system (periplasm)
ETHSO3tex,-999999.0,999999.0,1,Ethanesulfonate transport via diffusion (extracellular to periplasm)
ETOHt2rpp,-999999.0,999999.0,1,Ethanol reversible transport via proton symport (periplasm)
ETOHtex,-999999.0,999999.0,1,Ethanol transport via diffusion (extracellular to periplasm)
EX_12ppd__R_e,0.0,999999.0,0,"(R)-Propane-1,2-diol exchange"
EX_12ppd__S_e,0.0,999999.0,0,"(S)-Propane-1,2-diol exchange"
EX_14glucan_e,0.0,999999.0,0,"1,4-alpha-D-glucan exchange"
EX_15dap_e,0.0,999999.0,0,"1,5-Diaminopentane exchange"
EX_23camp_e,0.0,999999.0,0,"2',3'-Cyclic AMP exchange"
EX_23ccmp_e,0.0,999999.0,0,"2',3'-Cyclic CMP exchange"
EX_23cgmp_e,0.0,999999.0,0,"2',3'-Cyclic GMP exchange"
EX_23cump_e,0.0,999999.0,0,"2',3'-Cyclic UMP exchange"
EX_23dappa_e,0.0,999999.0,0,"2,3-diaminopropionate exchange"
EX_26dap__M_e,0.0,999999.0,0,"Meso-2,6-Diaminoheptanedioate exchange"
EX_2ddglcn_e,0.0,999999.0,0,2-Dehydro-3-deoxy-D-gluconate exchange
EX_34dhpac_e,0.0,999999.0,0,"3,4-Dihydroxyphenylacetaldehyde exchange"
EX_3amp_e,0.0,999999.0,0,3'-AMP exchange
EX_3cmp_e,0.0,999999.0,0,3'-cmp exchange
EX_3gmp_e,0.0,999999.0,0,3'-GMP exchange
EX_3hcinnm_e,0.0,999999.0,0,3-hydroxycinnamic acid exchange
EX_3hpppn_e,0.0,999999.0,0,3-(3-hydroxy-phenyl)propionate exchange
EX_3ump_e,0.0,999999.0,0,3'-UMP exchange
EX_4abut_e,0.0,999999.0,0,4-Aminobutanoate exchange
EX_4hoxpacd_e,0.0,999999.0,0,4-Hydroxyphenylacetaldehyde exchange
EX_5dglcn_e,0.0,999999.0,0,5-Dehydro-D-gluconate exchange
EX_LalaDgluMdapDala_e,0.0,999999.0,0,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine exchange"
EX_LalaDgluMdap_e,0.0,999999.0,0,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate exchange"
EX_ac_e,0.0,999999.0,0,Acetate exchange
EX_acac_e,0.0,999999.0,0,Acetoacetate exchange
EX_acald_e,0.0,999999.0,0,Acetaldehyde exchange
EX_acgal1p_e,0.0,999999.0,0,N-Acetyl-D-galactosamine 1-phosphate exchange
EX_acgal_e,0.0,999999.0,0,N-Acetyl-D-galactosamine exchange
EX_acgam1p_e,0.0,999999.0,0,N-Acetyl-D-glucosamine 1-phosphate exchange
EX_acgam_e,0.0,999999.0,0,N-Acetyl-D-glucosamine exchange
EX_acmana_e,0.0,999999.0,0,N-Acetyl-D-mannosamine exchange
EX_acmum_e,0.0,999999.0,0,N-Acetylmuramate exchange
EX_acnam_e,0.0,999999.0,0,N-Acetylneuraminate exchange
EX_acolipa_e,0.0,999999.0,0,4-Amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A exchange
EX_acser_e,0.0,999999.0,0,O-Acetyl-L-serine exchange
EX_ade_e,0.0,999999.0,0,Adenine exchange
EX_adn_e,0.0,999999.0,0,Adenosine exchange
EX_adocbl_e,0.0,999999.0,0,Adenosylcobalamin exchange
EX_ag_e,0.0,999999.0,0,Silver exchange
EX_agm_e,0.0,999999.0,0,Agmatine exchange
EX_akg_e,0.0,999999.0,0,2-Oxoglutarate exchange
EX_ala_B_e,0.0,999999.0,0,Beta-Alanine exchange
EX_ala__D_e,0.0,999999.0,0,D-Alanine exchange
EX_ala__L_e,0.0,999999.0,0,L-Alanine exchange
EX_alaala_e,0.0,999999.0,0,D-Alanyl-D-alanine exchange
EX_all__D_e,0.0,999999.0,0,D-Allose exchange
EX_alltn_e,0.0,999999.0,0,Allantoin exchange
EX_amp_e,0.0,999999.0,0,AMP exchange
EX_anhgm_e,0.0,999999.0,0,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid exchange
EX_arab__L_e,0.0,999999.0,0,L-Arabinose exchange
EX_arbtn_e,0.0,999999.0,0,Aerobactin minus Fe3 exchange
EX_arbtn_fe3_e,0.0,999999.0,0,Aerobactin exchange
EX_arg__L_e,0.0,999999.0,0,L-Arginine exchange
EX_ascb__L_e,0.0,999999.0,0,L-Ascorbate exchange
EX_asn__L_e,0.0,999999.0,0,L-Asparagine exchange
EX_aso3_e,0.0,999999.0,0,Arsenite exchange
EX_asp__L_e,0.0,999999.0,0,L-Aspartate exchange
EX_but_e,0.0,999999.0,0,Butyrate (n-C4:0) exchange
EX_butso3_e,0.0,999999.0,0,Butanesulfonate exchange
EX_ca2_e,-999999.0,999999.0,1,Calcium exchange
EX_cbi_e,0.0,999999.0,0,Cobinamide exchange
EX_cbl1_e,-0.01,999999.0,1,Cob(I)alamin exchange
EX_cd2_e,0.0,999999.0,0,Cadmium exchange
EX_cgly_e,0.0,999999.0,0,Cys-Gly exchange
EX_chol_e,0.0,999999.0,0,Choline exchange
EX_cit_e,0.0,999999.0,0,Citrate exchange
EX_cl_e,-999999.0,999999.0,1,Chloride exchange
EX_cmp_e,0.0,999999.0,0,CMP exchange
EX_co2_e,-999999.0,999999.0,1,CO2 exchange
EX_cobalt2_e,-999999.0,999999.0,1,Co2+ exchange
EX_colipa_e,0.0,999999.0,0,Core oligosaccharide lipid A exchange
EX_cpgn_e,0.0,999999.0,0,Coprogen exchange
EX_cpgn_un_e,0.0,999999.0,0,Coprogen unloaded (no Fe(III)) exchange
EX_crn_e,0.0,999999.0,0,L-Carnitine exchange
EX_csn_e,0.0,999999.0,0,Cytosine exchange
EX_cu2_e,-999999.0,999999.0,1,Cu2+ exchange
EX_cu_e,0.0,999999.0,0,Cu+ exchange
EX_cyan_e,0.0,999999.0,0,Hydrogen cyanide exchange
EX_cynt_e,0.0,999999.0,0,Cyanate exchange
EX_cys__D_e,0.0,999999.0,0,D-Cysteine exchange
EX_cys__L_e,0.0,999999.0,0,L-Cysteine exchange
EX_cytd_e,0.0,999999.0,0,Cytidine exchange
EX_dad_2_e,0.0,999999.0,0,Deoxyadenosine exchange
EX_damp_e,0.0,999999.0,0,DAMP exchange
EX_dca_e,0.0,999999.0,0,Decanoate (n-C10:0) exchange
EX_dcmp_e,0.0,999999.0,0,DCMP exchange
EX_dcyt_e,0.0,999999.0,0,Deoxycytidine exchange
EX_ddca_e,0.0,999999.0,0,Dodecanoate (n-C12:0) exchange
EX_dgmp_e,0.0,999999.0,0,DGMP exchange
EX_dgsn_e,0.0,999999.0,0,Deoxyguanosine exchange
EX_dha_e,0.0,999999.0,0,Dihydroxyacetone exchange
EX_dimp_e,0.0,999999.0,0,DIMP exchange
EX_din_e,0.0,999999.0,0,Deoxyinosine exchange
EX_dms_e,0.0,999999.0,0,Dimethyl sulfide exchange
EX_dmso_e,0.0,999999.0,0,Dimethyl sulfoxide exchange
EX_dopa_e,0.0,999999.0,0,Dopamine exchange
EX_dtmp_e,0.0,999999.0,0,DTMP exchange
EX_dump_e,0.0,999999.0,0,DUMP exchange
EX_duri_e,0.0,999999.0,0,Deoxyuridine exchange
EX_eca4colipa_e,0.0,999999.0,0,(enterobacterial common antigen)x4 core oligosaccharide lipid A exchange
EX_enlipa_e,0.0,999999.0,0,Phosphoethanolamine KDO(2)-lipid (A) exchange
EX_enter_e,0.0,999999.0,0,Enterochelin exchange
EX_etha_e,0.0,999999.0,0,Ethanolamine exchange
EX_ethso3_e,0.0,999999.0,0,Ethanesulfonate exchange
EX_etoh_e,0.0,999999.0,0,Ethanol exchange
EX_f6p_e,0.0,999999.0,0,D-fructose 6-phosphate exchange
EX_fald_e,0.0,999999.0,0,Formaldehyde exchange
EX_fe2_e,-999999.0,999999.0,1,Fe2+ exchange
EX_fe3_e,-999999.0,999999.0,1,Fe3+ exchange
EX_fe3dcit_e,0.0,999999.0,0,Fe(III)dicitrate exchange
EX_fe3dhbzs_e,0.0,999999.0,0,"Ferric 2,3-dihydroxybenzoylserine exchange"
EX_fe3hox_e,0.0,999999.0,0,Fe(III)hydroxamate exchange
EX_fe3hox_un_e,0.0,999999.0,0,"Fe(III)hydoxamate, unloaded exchange"
EX_fecrm_e,0.0,999999.0,0,Ferrichrome exchange
EX_fecrm_un_e,0.0,999999.0,0,Ferrichrome minus Fe(III) exchange
EX_feenter_e,0.0,999999.0,0,Fe-enterobactin exchange
EX_feoxam_e,0.0,999999.0,0,Ferroxamine exchange
EX_feoxam_un_e,0.0,999999.0,0,Ferroxamine minus Fe(3) exchange
EX_for_e,0.0,999999.0,0,Formate exchange
EX_fru_e,0.0,999999.0,0,D-Fructose exchange
EX_frulys_e,0.0,999999.0,0,Fructoselysine exchange
EX_fruur_e,0.0,999999.0,0,D-Fructuronate exchange
EX_fuc__L_e,0.0,999999.0,0,L-Fucose exchange
EX_fum_e,0.0,999999.0,0,Fumarate exchange
EX_g1p_e,0.0,999999.0,0,D-Glucose 1-phosphate exchange
EX_g3pc_e,0.0,999999.0,0,Sn-Glycero-3-phosphocholine exchange
EX_g3pe_e,0.0,999999.0,0,Sn-Glycero-3-phosphoethanolamine exchange
EX_g3pg_e,0.0,999999.0,0,Glycerophosphoglycerol exchange
EX_g3pi_e,0.0,999999.0,0,Sn-Glycero-3-phospho-1-inositol exchange
EX_g3ps_e,0.0,999999.0,0,Glycerophosphoserine exchange
EX_g6p_e,0.0,999999.0,0,D-Glucose 6-phosphate exchange
EX_gal1p_e,0.0,999999.0,0,Alpha-D-Galactose 1-phosphate exchange
EX_gal_e,0.0,999999.0,0,D-Galactose exchange
EX_gal_bD_e,0.0,999999.0,0,Beta D-Galactose exchange
EX_galct__D_e,0.0,999999.0,0,D-Galactarate exchange
EX_galctn__D_e,0.0,999999.0,0,D-Galactonate exchange
EX_galctn__L_e,0.0,999999.0,0,L-Galactonate exchange
EX_galt_e,0.0,999999.0,0,Galactitol exchange
EX_galur_e,0.0,999999.0,0,D-Galacturonate exchange
EX_gam6p_e,0.0,999999.0,0,D-Glucosamine 6-phosphate exchange
EX_gam_e,0.0,999999.0,0,D-Glucosamine exchange
EX_gbbtn_e,0.0,999999.0,0,Gamma-butyrobetaine exchange
EX_gdp_e,0.0,999999.0,0,GDP exchange
EX_glc__D_e,-8.0,999999.0,1,D-Glucose exchange
EX_glcn_e,0.0,999999.0,0,D-Gluconate exchange
EX_glcr_e,0.0,999999.0,0,D-Glucarate exchange
EX_glcur1p_e,0.0,999999.0,0,D-Glucuronate 1-phosphate exchange
EX_glcur_e,0.0,999999.0,0,D-Glucuronate exchange
EX_gln__L_e,0.0,999999.0,0,L-Glutamine exchange
EX_glu__L_e,0.0,999999.0,0,L-Glutamate exchange
EX_gly_e,0.0,999999.0,0,Glycine exchange
EX_glyald_e,0.0,999999.0,0,D-Glyceraldehyde exchange
EX_glyb_e,0.0,999999.0,0,Glycine betaine exchange
EX_glyc2p_e,0.0,999999.0,0,Glycerol 2-phosphate exchange
EX_glyc3p_e,0.0,999999.0,0,Glycerol 3-phosphate exchange
EX_glyc_e,0.0,999999.0,0,Glycerol exchange
EX_glyc__R_e,0.0,999999.0,0,(R)-Glycerate exchange
EX_glyclt_e,0.0,999999.0,0,Glycolate exchange
EX_gmp_e,0.0,999999.0,0,GMP exchange
EX_gsn_e,0.0,999999.0,0,Guanosine exchange
EX_gthox_e,0.0,999999.0,0,Oxidized glutathione exchange
EX_gthrd_e,0.0,999999.0,0,Reduced glutathione exchange
EX_gtp_e,0.0,999999.0,0,GTP exchange
EX_gua_e,0.0,999999.0,0,Guanine exchange
EX_h2_e,0.0,999999.0,0,H2 exchange
EX_h2o2_e,0.0,999999.0,0,Hydrogen peroxide exchange
EX_h2o_e,-999999.0,999999.0,1,H2O exchange
EX_h2s_e,0.0,999999.0,0,Hydrogen sulfide exchange
EX_h_e,-999999.0,999999.0,1,H+ exchange
EX_hacolipa_e,0.0,999999.0,0,Hepta-acylated core oligosaccharide lipid A (E. coli) exchange
EX_halipa_e,0.0,999999.0,0,Hepta-acylated KDO(2)-lipid (A) exchange
EX_hdca_e,0.0,999999.0,0,Hexadecanoate (n-C16:0) exchange
EX_hdcea_e,0.0,999999.0,0,Hexadecenoate (n-C16:1) exchange
EX_hg2_e,0.0,999999.0,0,Hg2+ exchange
EX_his__L_e,0.0,999999.0,0,L-Histidine exchange
EX_hom__L_e,0.0,999999.0,0,L-Homoserine exchange
EX_hxa_e,0.0,999999.0,0,Hexanoate (n-C6:0) exchange
EX_hxan_e,0.0,999999.0,0,Hypoxanthine exchange
EX_idon__L_e,0.0,999999.0,0,L-Idonate exchange
EX_ile__L_e,0.0,999999.0,0,L-Isoleucine exchange
EX_imp_e,0.0,999999.0,0,IMP exchange
EX_indole_e,0.0,999999.0,0,Indole exchange
EX_inost_e,0.0,999999.0,0,Myo-Inositol exchange
EX_ins_e,0.0,999999.0,0,Inosine exchange
EX_isetac_e,0.0,999999.0,0,Isethionic acid exchange
EX_k_e,-999999.0,999999.0,1,K+ exchange
EX_kdo2lipid4_e,0.0,999999.0,0,KDO(2)-lipid IV(A) exchange
EX_lac__D_e,0.0,999999.0,0,D-lactate exchange
EX_lac__L_e,0.0,999999.0,0,L-Lactate exchange
EX_lcts_e,0.0,999999.0,0,Lactose exchange
EX_leu__L_e,0.0,999999.0,0,L-Leucine exchange
EX_lipa_e,0.0,999999.0,0,KDO(2)-lipid (A) exchange
EX_lipa_cold_e,0.0,999999.0,0,Cold adapted KDO(2)-lipid (A) exchange
EX_lys__L_e,0.0,999999.0,0,L-Lysine exchange
EX_lyx__L_e,0.0,999999.0,0,L-Lyxose exchange
EX_mal__D_e,0.0,999999.0,0,D-Malate exchange
EX_mal__L_e,0.0,999999.0,0,L-Malate exchange
EX_malt_e,0.0,999999.0,0,Maltose exchange
EX_malthx_e,0.0,999999.0,0,Maltohexaose exchange
EX_maltpt_e,0.0,999999.0,0,Maltopentaose exchange
EX_malttr_e,0.0,999999.0,0,Maltotriose exchange
EX_maltttr_e,0.0,999999.0,0,Maltotetraose exchange
EX_man6p_e,0.0,999999.0,0,D-Mannose 6-phosphate exchange
EX_man_e,0.0,999999.0,0,D-Mannose exchange
EX_manglyc_e,0.0,999999.0,0,2(alpha-D-Mannosyl)-D-glycerate exchange
EX_melib_e,0.0,999999.0,0,Melibiose exchange
EX_met__D_e,0.0,999999.0,0,D-Methionine exchange
EX_met__L_e,0.0,999999.0,0,L-Methionine exchange
EX_metsox_R__L_e,0.0,999999.0,0,L-methionine-R-sulfoxide exchange
EX_metsox_S__L_e,0.0,999999.0,0,L-Methionine S-oxide exchange
EX_mg2_e,-999999.0,999999.0,1,Mg exchange
EX_minohp_e,0.0,999999.0,0,Myo-Inositol hexakisphosphate exchange
EX_mmet_e,0.0,999999.0,0,S-Methyl-L-methionine exchange
EX_mn2_e,-999999.0,999999.0,1,Mn2+ exchange
EX_mnl_e,0.0,999999.0,0,D-Mannitol exchange
EX_mobd_e,-999999.0,999999.0,1,Molybdate exchange
EX_mso3_e,0.0,999999.0,0,Methanesulfonate exchange
EX_n2o_e,0.0,999999.0,0,Nitrous oxide exchange
EX_na1_e,-999999.0,999999.0,1,Sodium exchange
EX_nac_e,0.0,999999.0,0,Nicotinate exchange
EX_nh4_e,-999999.0,999999.0,1,Ammonia exchange
EX_ni2_e,0.0,999999.0,0,Ni2+ exchange
EX_nmn_e,0.0,999999.0,0,NMN exchange
EX_no2_e,0.0,999999.0,0,Nitrite exchange
EX_no3_e,0.0,999999.0,0,Nitrate exchange
EX_no_e,0.0,999999.0,0,Nitric oxide exchange
EX_o16a4colipa_e,0.0,999999.0,0,(O16 antigen)x4 core oligosaccharide lipid A exchange
EX_o2_e,-18.5,999999.0,1,O2 exchange
EX_o2s_e,0.0,999999.0,0,Superoxide anion exchange
EX_ocdca_e,0.0,999999.0,0,Octadecanoate (n-C18:0) exchange
EX_ocdcea_e,0.0,999999.0,0,Octadecenoate (n-C18:1) exchange
EX_octa_e,0.0,999999.0,0,Octanoate (n-C8:0) exchange
EX_orn_e,0.0,999999.0,0,Ornithine exchange
EX_orot_e,0.0,999999.0,0,Orotate exchange
EX_pacald_e,0.0,999999.0,0,Phenylacetaldehyde exchange
EX_peamn_e,0.0,999999.0,0,Phenethylamine exchange
EX_phe__L_e,0.0,999999.0,0,L-Phenylalanine exchange
EX_pheme_e,0.0,999999.0,0,Protoheme exchange
EX_pi_e,-999999.0,999999.0,1,Phosphate exchange
EX_pnto__R_e,0.0,999999.0,0,(R)-Pantothenate exchange
EX_ppa_e,0.0,999999.0,0,Propionate exchange
EX_ppal_e,0.0,999999.0,0,Propanal exchange
EX_pppn_e,0.0,999999.0,0,Phenylpropanoate exchange
EX_ppt_e,0.0,999999.0,0,Phosphonate exchange
EX_pro__L_e,0.0,999999.0,0,L-Proline exchange
EX_progly_e,0.0,999999.0,0,L-Prolinylglycine exchange
EX_psclys_e,0.0,999999.0,0,Psicoselysine exchange
EX_pser__L_e,0.0,999999.0,0,O-Phospho-L-serine exchange
EX_ptrc_e,0.0,999999.0,0,Putrescine exchange
EX_pyr_e,0.0,999999.0,0,Pyruvate exchange
EX_r5p_e,0.0,999999.0,0,Alpha-D-Ribose 5-phosphate exchange
EX_rib__D_e,0.0,999999.0,0,D-Ribose exchange
EX_rmn_e,0.0,999999.0,0,L-Rhamnose exchange
EX_sbt__D_e,0.0,999999.0,0,D-Sorbitol exchange
EX_ser__D_e,0.0,999999.0,0,D-Serine exchange
EX_ser__L_e,0.0,999999.0,0,L-Serine exchange
EX_skm_e,0.0,999999.0,0,Shikimate exchange
EX_so2_e,0.0,999999.0,0,Sulfur dioxide exchange
EX_so3_e,0.0,999999.0,0,Sulfite exchange
EX_so4_e,-999999.0,999999.0,1,Sulfate exchange
EX_spmd_e,0.0,999999.0,0,Spermidine exchange
EX_succ_e,0.0,999999.0,0,Succinate exchange
EX_sucr_e,0.0,999999.0,0,Sucrose exchange
EX_sulfac_e,0.0,999999.0,0,Sulfoacetate exchange
EX_tartr__L_e,0.0,999999.0,0,L-tartrate exchange
EX_taur_e,0.0,999999.0,0,Taurine exchange
EX_tcynt_e,0.0,999999.0,0,Thiocyanate exchange
EX_thm_e,0.0,999999.0,0,Thiamin exchange
EX_thr__L_e,0.0,999999.0,0,L-Threonine exchange
EX_thrp_e,0.0,999999.0,0,L-Threonine O-3-phosphate exchange
EX_thym_e,0.0,999999.0,0,Thymine exchange
EX_thymd_e,0.0,999999.0,0,Thymidine exchange
EX_tma_e,0.0,999999.0,0,Trimethylamine exchange
EX_tmao_e,0.0,999999.0,0,Trimethylamine N-oxide exchange
EX_tre_e,0.0,999999.0,0,Trehalose exchange
EX_trp__L_e,0.0,999999.0,0,L-Tryptophan exchange
EX_tsul_e,0.0,999999.0,0,Thiosulfate exchange
EX_ttdca_e,0.0,999999.0,0,Tetradecanoate (n-C14:0) exchange
EX_ttdcea_e,0.0,999999.0,0,Tetradecenoate (n-C14:1) exchange
EX_tungs_e,-999999.0,999999.0,1,Tungstate exchange
EX_tym_e,0.0,999999.0,0,Tyramine exchange
EX_tyr__L_e,0.0,999999.0,0,L-Tyrosine exchange
EX_tyrp_e,0.0,999999.0,0,Phosphotyrosine exchange
EX_uacgam_e,0.0,999999.0,0,UDP-N-acetyl-D-glucosamine exchange
EX_udpacgal_e,0.0,999999.0,0,UDP-N-acetyl-D-galactosamine exchange
EX_udpg_e,0.0,999999.0,0,UDPglucose exchange
EX_udpgal_e,0.0,999999.0,0,UDPgalactose exchange
EX_udpglcur_e,0.0,999999.0,0,UDP-D-glucuronate exchange
EX_ump_e,0.0,999999.0,0,UMP exchange
EX_ura_e,0.0,999999.0,0,Uracil exchange
EX_urea_e,0.0,999999.0,0,Urea exchange
EX_uri_e,0.0,999999.0,0,Uridine exchange
EX_val__L_e,0.0,999999.0,0,L-Valine exchange
EX_xan_e,0.0,999999.0,0,Xanthine exchange
EX_xmp_e,0.0,999999.0,0,Xanthosine 5'-phosphate exchange
EX_xtsn_e,0.0,999999.0,0,Xanthosine exchange
EX_xyl__D_e,0.0,999999.0,0,D-Xylose exchange
EX_xylu__L_e,0.0,999999.0,0,L-Xylulose exchange
EX_zn2_e,-999999.0,999999.0,1,Zinc exchange
BIOMASS_Ec_iAF1260_core_59p81M,0.0,999999.0,0,E. coli biomass objective function (iAF1260) - core - with 59.81 GAM estimate
F6PA,-999999.0,999999.0,1,Fructose 6-phosphate aldolase
F6PP,0.0,999999.0,0,D-fructose 6-phosphate phosphatase
F6Pt6_2pp,0.0,999999.0,0,Fructose-6-phosphate transport via phosphate antiport (periplasm)
F6Ptex,-999999.0,999999.0,1,Fructose 6-phosphate transport via diffusion (extracellular to periplasm)
FA100ACPHi,0.0,999999.0,0,Fatty-acyl-ACP hydrolase
FA120ACPHi,0.0,999999.0,0,Fatty-acyl-ACP hydrolase
FA140ACPHi,0.0,999999.0,0,Fatty-acyl-ACP hydrolase
FA141ACPHi,0.0,999999.0,0,Fatty-acyl-ACP hydrolase
FA160ACPHi,0.0,999999.0,0,Fatty-acyl-ACP hydrolase
FA161ACPHi,0.0,999999.0,0,Fatty-acyl-ACP hydrolase
FA80ACPHi,0.0,999999.0,0,Fatty-acyl-ACP hydrolase
FACOAE100,0.0,999999.0,0,Fatty-acid-CoA thioesterase (decanoate)
FACOAE120,0.0,999999.0,0,Fatty-acid-CoA thioesterase (dodecanoate)
FACOAE140,0.0,999999.0,0,Fatty-acid-CoA thioesterase (tetradecanoate)
FACOAE141,0.0,999999.0,0,Fatty-acid-CoA thioesterase (tetradecenoate)
FACOAE160,0.0,999999.0,0,Fatty-acid-CoA thioesterase (hexadecanoate)
FACOAE161,0.0,999999.0,0,Fatty-acid-CoA thioesterase (hexadecenoate)
FACOAE180,0.0,999999.0,0,Fatty-acid-CoA thioesterase (octadecanoate)
FACOAE181,0.0,999999.0,0,Fatty-acid-CoA thioesterase (octadecenoate)
