id,lb,ub,ap,an
r0388,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0389,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0392,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0394,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0398,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0399,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0407,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0408,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0409,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0413,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0422,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0423,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0424,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0425,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0426,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0430,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0431,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0433,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0434,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0437,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0441,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0443,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0450,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0451,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0456,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0463,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0464,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0480,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0483,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0512,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0514,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0522,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0523,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0527,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0531,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0537,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0546,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0548,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0553,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0555,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0556,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0557,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0558,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0559,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0568,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0570,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0571,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0573,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0578,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0579,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0580,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0590,0.0,1000.0,0.01215099715099715,0.01215099715099715
DPCOAPP,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0604,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0614,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0615,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0617,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0620,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0629,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0630,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0638,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0641,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0642,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
AM6SAD,-1000.0,1000.0,0.013034188034188031,0.013034188034188031
r0650,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0651,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0652,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0653,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0656,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0670,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0671,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0679,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0680,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0686,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0714,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0716,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0744,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0753,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0754,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0782,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0783,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0784,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0786,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0787,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0788,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0789,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0795,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0797,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0801,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0809,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0812,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0813,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0817,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0818,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0819,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0821,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0822,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0829,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0830,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0834,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0835,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0836,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0838,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0839,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0840,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0841,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0842,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0845,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0853,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0860,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0870,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0879,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0881,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0885,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0892,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0899,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0911,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0913,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0915,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0917,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0921,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0924,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0931,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0932,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0941,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0942,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0946,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0947,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0950,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0954,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0960,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0961,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0962,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0963,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0970,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0973,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0974,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0975,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0983,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0984,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0986,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0987,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0989,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0990,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0992,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0993,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0994,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0995,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0998,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0999,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1004,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1006,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1007,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1008,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1010,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1017,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1018,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1024,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1025,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1026,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1027,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1028,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1029,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1043,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1044,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1045,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1052,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1078,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1106,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1109,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1116,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1117,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1143,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1144,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1147,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1148,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1154,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1155,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1156,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1162,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1164,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1165,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1167,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1168,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1169,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1170,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1171,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1172,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1174,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1177,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1179,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1181,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1182,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1183,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1251,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1252,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1255,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1257,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1259,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1260,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1262,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1290,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1291,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1292,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1298,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1299,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1301,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1302,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1303,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1304,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1318,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1364,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1365,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1377,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1378,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1380,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1382,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1383,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1384,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1391,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1392,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1400,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1401,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1423,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1427,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1428,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1434,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1435,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1454,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1455,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1456,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1457,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1459,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1464,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1466,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1467,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1492,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1493,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1495,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1497,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1498,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1499,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1500,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1501,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1502,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1503,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1512,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1514,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1515,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1516,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1517,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1518,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1519,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1520,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1521,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1522,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1523,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1525,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1529,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1530,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1531,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1532,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1533,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1536,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1544,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1546,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1547,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1548,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1549,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1551,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1552,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1553,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1554,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1556,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1557,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1559,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1560,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1561,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1562,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1563,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1564,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1565,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1566,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1567,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1568,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1569,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1570,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1571,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1573,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1574,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1575,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1576,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1578,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1579,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1580,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1581,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1583,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1584,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1585,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1586,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1587,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1588,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1589,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1590,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1591,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1592,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1593,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1594,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1595,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1596,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1597,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1598,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1599,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1600,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1602,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1603,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1604,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1605,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1606,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1607,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1608,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1609,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1610,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1611,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1612,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1613,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1614,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1615,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1616,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1617,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1621,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1625,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1627,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1628,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1629,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1630,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1631,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1632,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1633,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1634,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2073,0.0,1000.0,0.01215099715099715,0.01215099715099715
r2079,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2080,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2081,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2082,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2083,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2084,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2085,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2086,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2087,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2088,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2089,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2090,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2091,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2092,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2093,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2094,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2096,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2097,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2098,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2099,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2100,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2101,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2102,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2103,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2104,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2105,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2106,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2107,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2108,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2109,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2110,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2111,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2112,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2113,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2114,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2115,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2116,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2117,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2118,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2119,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2120,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2121,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2122,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2123,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2124,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2125,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2126,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2127,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2128,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2129,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2130,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2131,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2132,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2133,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2136,0.0,1000.0,0.01215099715099715,0.01215099715099715
r2137,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2139,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2140,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2141,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2142,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2143,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2144,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2145,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2146,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2147,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2148,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2149,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2150,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2151,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2152,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2153,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2154,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2155,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2156,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2157,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2158,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2159,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2160,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2161,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2162,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2163,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2164,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2165,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2166,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2167,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2168,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2169,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2170,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2171,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2172,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2173,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
